 &plot nbnd=  64, nks=    60 /
    4.087    4.113    4.207    4.384    4.546    4.569    4.882    7.235    7.425    8.091
    8.610   10.796   10.820   11.039
            0.458333  0.360844  0.000000
  -92.720  -92.719  -92.716  -56.059  -56.037  -56.036  -56.016  -56.014  -56.012  -55.835
  -55.834  -55.829  -52.228  -24.147  -24.146  -24.106  -15.919  -15.918  -15.255  -15.038
  -14.849  -14.849   -3.680   -2.831   -2.825   -2.313   -2.312   -2.142   -1.912   -1.909
   -1.828   -1.217   -1.203   -0.918   -0.601   -0.599   -0.342    0.426    1.133    1.135
    1.831    1.917    1.944    1.946    2.311    2.444    2.447    2.643    2.649    3.783
    4.065    4.108    4.243    4.369    4.573    4.592    4.878    6.957    7.441    8.111
    8.926   10.526   10.839   11.058
            0.444444  0.384900  0.000000
  -92.720  -92.719  -92.716  -56.058  -56.038  -56.036  -56.016  -56.014  -56.012  -55.835
  -55.834  -55.829  -52.228  -24.147  -24.146  -24.106  -15.908  -15.907  -15.298  -15.013
  -14.851  -14.851   -3.642   -2.851   -2.845   -2.308   -2.307   -2.165   -1.914   -1.911
   -1.831   -1.238   -1.225   -0.923   -0.553   -0.552   -0.345    0.443    1.115    1.117
    1.848    1.934    1.948    1.949    2.324    2.414    2.416    2.644    2.650    3.804
    4.046    4.105    4.284    4.349    4.606    4.622    4.873    6.680    7.464    8.140
    9.256   10.265   10.866   11.084
            0.430556  0.408956  0.000000
  -92.720  -92.719  -92.716  -56.057  -56.039  -56.037  -56.016  -56.014  -56.012  -55.835
  -55.834  -55.829  -52.228  -24.147  -24.146  -24.106  -15.895  -15.894  -15.344  -14.991
  -14.853  -14.853   -3.595   -2.876   -2.871   -2.301   -2.300   -2.191   -1.917   -1.914
   -1.836   -1.256   -1.243   -0.933   -0.503   -0.502   -0.348    0.468    1.092    1.095
    1.867    1.951    1.953    1.956    2.341    2.378    2.381    2.642    2.647    3.830
    4.033    4.109    4.325    4.330    4.641    4.654    4.866    6.408    7.492    8.176
    9.593   10.015   10.901   11.118
            0.416667  0.433013  0.000000
  -92.720  -92.719  -92.716  -56.056  -56.039  -56.038  -56.015  -56.013  -56.012  -55.835
  -55.834  -55.830  -52.228  -24.146  -24.146  -24.106  -15.880  -15.879  -15.393  -14.971
  -14.856  -14.856   -3.539   -2.905   -2.900   -2.294   -2.293   -2.218   -1.921   -1.919
   -1.843   -1.269   -1.256   -0.952   -0.454   -0.452   -0.350    0.503    1.066    1.069
    1.886    1.956    1.957    1.980    2.340    2.342    2.362    2.637    2.643    3.859
    4.024    4.120    4.295    4.382    4.677    4.687    4.858    6.143    7.527    8.220
    9.765    9.947   10.945   11.160
            0.402778  0.457069  0.000000
  -92.720  -92.719  -92.716  -56.054  -56.040  -56.039  -56.015  -56.013  -56.012  -55.835
  -55.834  -55.830  -52.228  -24.146  -24.146  -24.106  -15.861  -15.860  -15.444  -14.952
  -14.859  -14.859   -3.475   -2.936   -2.932   -2.287   -2.286   -2.244   -1.926   -1.925
   -1.851   -1.274   -1.261   -0.978   -0.407   -0.406   -0.351    0.548    1.037    1.040
    1.905    1.960    1.961    2.007    2.301    2.302    2.387    2.630    2.635    3.889
    4.021    4.142    4.263    4.441    4.710    4.718    4.850    5.888    7.566    8.273
    9.540   10.286   11.001   11.210
            0.388889  0.481125  0.000000
  -92.720  -92.719  -92.716  -56.053  -56.041  -56.040  -56.015  -56.013  -56.012  -55.835
  -55.834  -55.830  -52.228  -24.146  -24.146  -24.106  -15.840  -15.839  -15.498  -14.935
  -14.863  -14.863   -3.406   -2.970   -2.966   -2.281   -2.279   -2.266   -1.931   -1.931
   -1.862   -1.273   -1.260   -1.013   -0.367   -0.366   -0.349    0.602    1.005    1.008
    1.922    1.964    1.965    2.037    2.262    2.263    2.416    2.620    2.625    3.918
    4.022    4.172    4.231    4.508    4.740    4.746    4.841    5.642    7.608    8.334
    9.324   10.618   11.077   11.268
            0.375000  0.505181  0.000000
  -92.720  -92.719  -92.716  -56.051  -56.042  -56.041  -56.014  -56.013  -56.012  -55.835
  -55.834  -55.830  -52.228  -24.146  -24.146  -24.106  -15.817  -15.816  -15.555  -14.920
  -14.867  -14.867   -3.331   -3.005   -3.002   -2.284   -2.276   -2.274   -1.935   -1.935
   -1.874   -1.265   -1.253   -1.055   -0.345   -0.336   -0.335    0.663    0.972    0.975
    1.937    1.968    1.968    2.067    2.226    2.227    2.449    2.608    2.612    3.946
    4.029    4.176    4.233    4.583    4.766    4.770    4.832    5.409    7.652    8.403
    9.122   10.898   11.207   11.334
            0.361111  0.529238  0.000000
  -92.720  -92.720  -92.716  -56.049  -56.044  -56.043  -56.014  -56.012  -56.012  -55.834
  -55.834  -55.830  -52.228  -24.146  -24.146  -24.106  -15.791  -15.790  -15.613  -14.906
  -14.872  -14.871   -3.256   -3.041   -3.038   -2.293   -2.275   -2.272   -1.937   -1.937
   -1.889   -1.251   -1.239   -1.103   -0.337   -0.315   -0.314    0.730    0.938    0.941
    1.950    1.970    1.970    2.097    2.195    2.196    2.484    2.593    2.596    3.972
    4.040    4.141    4.281    4.666    4.785    4.789    4.823    5.192    7.694    8.481
    8.940   11.057   11.408   11.443
            0.347222  0.553294  0.000000
  -92.720  -92.720  -92.716  -56.048  -56.045  -56.044  -56.014  -56.012  -56.012  -55.834
  -55.834  -55.830  -52.228  -24.146  -24.146  -24.106  -15.763  -15.762  -15.672  -14.893
  -14.877  -14.876   -3.181   -3.077   -3.074   -2.293   -2.277   -2.274   -1.935   -1.934
   -1.907   -1.233   -1.221   -1.153   -0.324   -0.305   -0.304    0.799    0.903    0.907
    1.960    1.970    1.971    2.126    2.171    2.171    2.520    2.576    2.579    3.995
    4.054    4.103    4.332    4.757    4.799    4.802    4.814    5.000    7.727    8.567
    8.782   11.140   11.490   11.646
            0.333333  0.577350  0.000000
  -92.720  -92.720  -92.716  -56.046  -56.045  -56.045  -56.014  -56.012  -56.012  -55.834
  -55.834  -55.830  -52.228  -24.146  -24.146  -24.106  -15.734  -15.732  -15.732  -14.882
  -14.882  -14.882   -3.112   -3.109   -3.109   -2.286   -2.280   -2.280   -1.927   -1.927
   -1.926   -1.215   -1.198   -1.198   -0.308   -0.308   -0.307    0.868    0.868    0.874
    1.967    1.969    1.969    2.153    2.154    2.154    2.556    2.560    2.560    4.008
    4.072    4.072    4.358    4.805    4.806    4.806    4.858    4.858    7.741    8.661
    8.661   11.174   11.577   11.577
            0.320000  0.554256  0.000000
  -92.720  -92.720  -92.716  -56.047  -56.046  -56.043  -56.014  -56.012  -56.012  -55.834
  -55.834  -55.830  -52.228  -24.146  -24.146  -24.106  -15.792  -15.703  -15.702  -14.887
  -14.887  -14.872   -3.142   -3.141   -3.049   -2.294   -2.290   -2.261   -1.948   -1.914
   -1.913   -1.249   -1.183   -1.173   -0.323   -0.322   -0.287    0.834    0.838    0.936
    1.963    1.965    1.973    2.144    2.145    2.178    2.538    2.541    2.596    3.989
    4.071    4.091    4.323    4.798    4.799    4.805    4.816    4.962    7.724    8.591
    8.760   11.130   11.528   11.654
